default_code,name,categ_id,list_price,standard_price,type,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size
DLMMTS500118,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grapefruit Berries-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Grapefruit Berries,16mL,5.0%,1
DLMMTS500118,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grapefruit Berries-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Grapefruit Berries,16mL,5.0%,1
HLY16MTD50GTBS,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL,Disposables,58.0,,goods,5000,Grapefruit Berries,16mL,5.0%,5
HLY16MTD50GTBS,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL,Disposables,58.0,,goods,5000,Grapefruit Berries,16mL,5.0%,5
HLY16MTD50GTBS,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Grapefruit Berries-5.0%-16mL,Disposables,58.0,,goods,5000,Grapefruit Berries,16mL,5.0%,5
DLMMTS500119,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Peach+-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Peach+,16mL,5.0%,1
DLMMTS500119,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Peach+-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Peach+,16mL,5.0%,1
DLMMTS500119,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Peach+-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Peach+,16mL,5.0%,1
HLY16MTD50P,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL,Disposables,58.0,,goods,5000,Peach+,16mL,5.0%,5
HLY16MTD50P,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL,Disposables,58.0,,goods,5000,Peach+,16mL,5.0%,5
HLY16MTD50P,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Peach+-5.0%-16mL,Disposables,58.0,,goods,5000,Peach+,16mL,5.0%,5
DLMMTS500120,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Rocket Popsicle-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Rocket Popsicle,16mL,5.0%,1
DLMMTS500120,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Rocket Popsicle-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Rocket Popsicle,16mL,5.0%,1
DLMMTS500120,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Rocket Popsicle-5.0%-16mL,Disposables,10.99,7.35,goods,5000,Rocket Popsicle,16mL,5.0%,1
HLY16MTD50RTPE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL,Disposables,58.0,,goods,5000,Rocket Popsicle,16mL,5.0%,5
HLY16MTD50RTPE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL,Disposables,58.0,,goods,5000,Rocket Popsicle,16mL,5.0%,5
HLY16MTD50RTPE,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Rocket Popsicle-5.0%-16mL,Disposables,58.0,,goods,5000,Rocket Popsicle,16mL,5.0%,5
HLY18MPSLED50OP,Lost Mary MO20000 PRO Space Edition-Pack of 5-Orange Pomegranate Cranberry-50mg,Disposables,65.25,,goods,0,Orange Pomegranate Cranberry,,50mg,5
HLY18MPSLED50OP,Lost Mary MO20000 PRO Space Edition-Pack of 5-Orange Pomegranate Cranberry-50mg,Disposables,65.25,,goods,0,Orange Pomegranate Cranberry,,50mg,5
DLMMO500216,Lost Mary MO20000 PRO Space Edition-Single Disposable-Orange Pomegranate Cranberry-50mg,Disposables,11.5,7.35,goods,20000,Orange Pomegranate Cranberry,,50mg,1
DLMMO500216,Lost Mary MO20000 PRO Space Edition-Single Disposable-Orange Pomegranate Cranberry-50mg,Disposables,11.5,7.35,goods,20000,Orange Pomegranate Cranberry,,50mg,1
DLMMO500216,Lost Mary MO20000 PRO Space Edition-Single Disposable-Orange Pomegranate Cranberry-50mg,Disposables,11.5,7.35,goods,20000,Orange Pomegranate Cranberry,,50mg,1
HLY18MPSLED50PT,Lost Mary MO20000 PRO Space Edition-Pack of 5-Peppermint-50mg,Disposables,65.25,,goods,0,Peppermint,,50mg,5
HLY18MPSLED50PT,Lost Mary MO20000 PRO Space Edition-Pack of 5-Peppermint-50mg,Disposables,65.25,,goods,0,Peppermint,,50mg,5
DLMMO500218,Lost Mary MO20000 PRO Space Edition-Single Disposable-Peppermint-50mg,Disposables,11.5,7.35,goods,20000,Peppermint,,50mg,1
DLMMO500218,Lost Mary MO20000 PRO Space Edition-Single Disposable-Peppermint-50mg,Disposables,11.5,7.35,goods,20000,Peppermint,,50mg,1
DLMMO500218,Lost Mary MO20000 PRO Space Edition-Single Disposable-Peppermint-50mg,Disposables,11.5,7.35,goods,20000,Peppermint,,50mg,1
HLY18MPSLED50PA,Lost Mary MO20000 PRO Space Edition-Pack of 5-Pina Colada-50mg,Disposables,65.25,,goods,0,Pina Colada,,50mg,5
HLY18MPSLED50PA,Lost Mary MO20000 PRO Space Edition-Pack of 5-Pina Colada-50mg,Disposables,65.25,,goods,0,Pina Colada,,50mg,5
DLMMO500219,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pina Colada-50mg,Disposables,11.5,7.35,goods,20000,Pina Colada,,50mg,1
DLMMO500219,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pina Colada-50mg,Disposables,11.5,7.35,goods,20000,Pina Colada,,50mg,1
DLMMO500219,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pina Colada-50mg,Disposables,11.5,7.35,goods,20000,Pina Colada,,50mg,1
HLY18MPSLED50PR,Lost Mary MO20000 PRO Space Edition-Pack of 5-Pear Drop-50mg,Disposables,65.25,,goods,0,Pear Drop,,50mg,5
HLY18MPSLED50PR,Lost Mary MO20000 PRO Space Edition-Pack of 5-Pear Drop-50mg,Disposables,65.25,,goods,0,Pear Drop,,50mg,5
DLMMO500217,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pear Drop-50mg,Disposables,11.5,7.35,goods,20000,Pear Drop,,50mg,1
DLMMO500217,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pear Drop-50mg,Disposables,11.5,7.35,goods,20000,Pear Drop,,50mg,1
DLMMO500217,Lost Mary MO20000 PRO Space Edition-Single Disposable-Pear Drop-50mg,Disposables,11.5,7.35,goods,20000,Pear Drop,,50mg,1
HLY18MPSLED50SY,Lost Mary MO20000 PRO Space Edition-Pack of 5-Strawberry Kiwi-50mg,Disposables,65.0,,goods,0,Strawberry Kiwi,,50mg,5
HLY18MPSLED50SY,Lost Mary MO20000 PRO Space Edition-Pack of 5-Strawberry Kiwi-50mg,Disposables,65.0,,goods,0,Strawberry Kiwi,,50mg,5
DLMMO500220,Lost Mary MO20000 PRO Space Edition-Single Disposable-Strawberry Kiwi-50mg,Disposables,11.5,7.35,goods,20000,Strawberry Kiwi,,50mg,1
DLMMO500220,Lost Mary MO20000 PRO Space Edition-Single Disposable-Strawberry Kiwi-50mg,Disposables,11.5,7.35,goods,20000,Strawberry Kiwi,,50mg,1
DLMMO500220,Lost Mary MO20000 PRO Space Edition-Single Disposable-Strawberry Kiwi-50mg,Disposables,11.5,7.35,goods,20000,Strawberry Kiwi,,50mg,1
HLY15MTD50SYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Banana,16mL,5.0%,5
HLY15MTD50SYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Banana,16mL,5.0%,5
HLY15MTD50SYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Strawberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Strawberry Banana,16mL,5.0%,5
HLY15MTD50RYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Raspberry Banana,16mL,5.0%,5
HLY15MTD50RYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Raspberry Banana,16mL,5.0%,5
HLY15MTD50RYBA,Lost Mary MT15000 Turbo Rechargeable Vape-5-Pack-Raspberry Banana-5.0%-16mL,Disposables,58.0,,goods,5000,Raspberry Banana,16mL,5.0%,5
DLMMTS201502,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Baja Splash,16mL,2.0%,1
DLMMTS201502,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Baja Splash,16mL,2.0%,1
DLMMTS201502,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Baja Splash-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Baja Splash,16mL,2.0%,1
DLMMTS201503,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Berry Burst,16mL,2.0%,1
DLMMTS201503,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Berry Burst,16mL,2.0%,1
DLMMTS201503,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Berry Burst-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Berry Burst,16mL,2.0%,1
DLMMTS201501,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Blue Razz Ice,16mL,2.0%,1
DLMMTS201501,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Blue Razz Ice,16mL,2.0%,1
DLMMTS201501,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blue Razz Ice-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Blue Razz Ice,16mL,2.0%,1
DLMMTS201504,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Miami Mint,16mL,2.0%,1
DLMMTS201504,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Miami Mint,16mL,2.0%,1
DLMMTS201504,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Miami Mint-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Miami Mint,16mL,2.0%,1
DLMMTS201505,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Strawmelon Peach,16mL,2.0%,1
DLMMTS201505,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Strawmelon Peach,16mL,2.0%,1
DLMMTS201505,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Strawmelon Peach-2.0%-16mL,Disposables,10.99,6.85,goods,5000,Strawmelon Peach,16mL,2.0%,1
DLMMTS500121,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Blueberry Raspberry Lemon,16mL,5.0%,1
DLMMTS500121,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Blueberry Raspberry Lemon,16mL,5.0%,1
DLMMTS500121,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Blueberry Raspberry Lemon-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Blueberry Raspberry Lemon,16mL,5.0%,1
DLMMTS500122,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Frozen White Strawberry,16mL,5.0%,1
DLMMTS500122,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Frozen White Strawberry,16mL,5.0%,1
DLMMTS500122,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Frozen White Strawberry-5.0%-16mL,Disposables,10.99,6.85,goods,5000,Frozen White Strawberry,16mL,5.0%,1
DLMMTS500123,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Acai Berry Storm Ice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Acai Berry Storm Ice,16mL,5.0%,1
DLMMTS500123,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Acai Berry Storm Ice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Acai Berry Storm Ice,16mL,5.0%,1
DLMMTS500123,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Acai Berry Storm Ice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Acai Berry Storm Ice,16mL,5.0%,1
DLMMTS500124,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grape Jelly-5.0%-16mL,Disposables,10.99,6.85,goods,0,Grape Jelly,16mL,5.0%,1
DLMMTS500124,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grape Jelly-5.0%-16mL,Disposables,10.99,6.85,goods,0,Grape Jelly,16mL,5.0%,1
DLMMTS500124,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Grape Jelly-5.0%-16mL,Disposables,10.99,6.85,goods,0,Grape Jelly,16mL,5.0%,1
DLMMTS500125,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Hawaii Juice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Hawaii Juice,16mL,5.0%,1
DLMMTS500125,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Hawaii Juice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Hawaii Juice,16mL,5.0%,1
DLMMTS500125,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Hawaii Juice-5.0%-16mL,Disposables,10.99,6.85,goods,0,Hawaii Juice,16mL,5.0%,1
DLMMTS500126,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Pure-5.0%-16mL,Disposables,10.99,6.85,goods,0,Pure,16mL,5.0%,1
DLMMTS500126,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Pure-5.0%-16mL,Disposables,10.99,6.85,goods,0,Pure,16mL,5.0%,1
DLMMTS500126,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Pure-5.0%-16mL,Disposables,10.99,6.85,goods,0,Pure,16mL,5.0%,1
DLMMTS500127,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Refresh Fcuking Fab-5.0%-16mL,Disposables,10.99,6.85,goods,0,Refresh Fcuking Fab,16mL,5.0%,1
DLMMTS500127,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Refresh Fcuking Fab-5.0%-16mL,Disposables,10.99,6.85,goods,0,Refresh Fcuking Fab,16mL,5.0%,1
DLMMTS500127,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Refresh Fcuking Fab-5.0%-16mL,Disposables,10.99,6.85,goods,0,Refresh Fcuking Fab,16mL,5.0%,1
DLMMTS500128,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Tropical Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Tropical Baja Splash,16mL,5.0%,1
DLMMTS500128,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Tropical Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Tropical Baja Splash,16mL,5.0%,1
DLMMTS500128,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Tropical Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Tropical Baja Splash,16mL,5.0%,1
DLMMTS500129,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Wildberry Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Wildberry Baja Splash,16mL,5.0%,1
DLMMTS500129,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Wildberry Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Wildberry Baja Splash,16mL,5.0%,1
DLMMTS500129,Lost Mary MT15000 Turbo Rechargeable Vape-Single Disposable-Wildberry Baja Splash-5.0%-16mL,Disposables,10.99,6.85,goods,0,Wildberry Baja Splash,16mL,5.0%,1
DLMMTS001501,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Blue Razz Ice-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Blue Razz Ice,16mL,0%,1
DLMMTS001501,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Blue Razz Ice-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Blue Razz Ice,16mL,0%,1
DLMMTS001501,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Blue Razz Ice-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Blue Razz Ice,16mL,0%,1
DLMMTS001502,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Baja Splash-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Baja Splash,16mL,0%,1
DLMMTS001502,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Baja Splash-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Baja Splash,16mL,0%,1
DLMMTS001502,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Baja Splash-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Baja Splash,16mL,0%,1
DLMMTS001503,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Miami Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Miami Mint,16mL,0%,1
DLMMTS001503,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Miami Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Miami Mint,16mL,0%,1
DLMMTS001503,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Miami Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Miami Mint,16mL,0%,1
DLMMTS001504,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Rocket Popsicle-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Rocket Popsicle,16mL,0%,1
DLMMTS001504,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Rocket Popsicle-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Rocket Popsicle,16mL,0%,1
DLMMTS001504,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Rocket Popsicle-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Rocket Popsicle,16mL,0%,1
DLMMTS001505,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Winter Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Winter Mint,16mL,0%,1
DLMMTS001505,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Winter Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Winter Mint,16mL,0%,1
DLMMTS001505,Lost Mary MT15000 Turbo Zero Nicotine Disposable Vape-Winter Mint-Single Disposable-0%-16mL,Disposables,10.99,6.85,goods,15000,Winter Mint,16mL,0%,1
DLMMO500221,Lost Mary MO20000 PRO Rechargeable Vape-Grape Jelly-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Grape Jelly,18mL,5.0%,1
DLMMO500221,Lost Mary MO20000 PRO Rechargeable Vape-Grape Jelly-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Grape Jelly,18mL,5.0%,1
DLMMO500221,Lost Mary MO20000 PRO Rechargeable Vape-Grape Jelly-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Grape Jelly,18mL,5.0%,1
DLMMO500222,Lost Mary MO20000 PRO Rechargeable Vape-Luxury Tobacco-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Luxury Tobacco,18mL,5.0%,1
DLMMO500222,Lost Mary MO20000 PRO Rechargeable Vape-Luxury Tobacco-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Luxury Tobacco,18mL,5.0%,1
DLMMO500222,Lost Mary MO20000 PRO Rechargeable Vape-Luxury Tobacco-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Luxury Tobacco,18mL,5.0%,1
DLMMO500223,Lost Mary MO20000 PRO Rechargeable Vape-Red Wave-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Red Wave,18mL,5.0%,1
DLMMO500223,Lost Mary MO20000 PRO Rechargeable Vape-Red Wave-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Red Wave,18mL,5.0%,1
DLMMO500223,Lost Mary MO20000 PRO Rechargeable Vape-Red Wave-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Red Wave,18mL,5.0%,1
DLMMO500224,Lost Mary MO20000 PRO Rechargeable Vape-Scary Berry-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Scary Berry,18mL,5.0%,1
DLMMO500224,Lost Mary MO20000 PRO Rechargeable Vape-Scary Berry-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Scary Berry,18mL,5.0%,1
DLMMO500224,Lost Mary MO20000 PRO Rechargeable Vape-Scary Berry-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Scary Berry,18mL,5.0%,1
DLMMO500225,Lost Mary MO20000 PRO Rechargeable Vape-Sour Strawberry Dragon-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Sour Strawberry Dragon,18mL,5.0%,1
DLMMO500225,Lost Mary MO20000 PRO Rechargeable Vape-Sour Strawberry Dragon-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Sour Strawberry Dragon,18mL,5.0%,1
DLMMO500225,Lost Mary MO20000 PRO Rechargeable Vape-Sour Strawberry Dragon-Single Disposable-5.0%-18mL,Disposables,11.5,7.85,goods,5000,Sour Strawberry Dragon,18mL,5.0%,1
